threshold,net_benefit,treat_all,treat_none,prevalence,n,n_pos,benchmark,model,n_scored
0.7100000000000001,-0.07330974410818815,-2.2145813645121364,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.72,-0.07581413699960544,-2.32938784181614,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.73,-0.08119506802319632,-2.452698502624145,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.74,-0.08277361049827586,-2.58549459887892,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.75,-0.08604206500956021,-2.728914382834077,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.76,-0.08944125770129595,-2.884285815452164,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.77,-0.0927757918363954,-3.053167807428345,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.78,-0.0970315004731831,-3.237402707765997,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.79,-0.10098434955031517,-3.4391837890881876,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.8,-0.10431272572763972,-3.661142978542597,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.81,-0.11023894982836319,-3.906466293202734,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.8200000000000001,-0.11401458820196872,-4.17904775393622,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.8300000000000001,-0.12029642959797054,-4.483697621814821,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.8400000000000001,-0.12561079243679638,-4.826428723178249,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.85,-0.13108136817505842,-5.214857304723461,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.86,-0.1306868190233391,-5.65877568363228,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.87,-0.13640894902845188,-6.17098919775784,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.88,-0.1446781389420013,-6.768571630904328,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.89,-0.15485640342236906,-7.474805415531994,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.9,-0.1646483960059486,-8.322285957085194,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.91,-0.17692325850388316,-9.35809550787244,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.92,-0.19481623114510319,-10.652857446356498,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.93,-0.21166044493004357,-12.317551367264569,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.9400000000000001,-0.21556546986757336,-14.537143261808668,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.9500000000000001,-0.23326959847036363,-17.64457191417041,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.9600000000000001,-0.2721478648820911,-22.305714892713024,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.97,-0.29410098434955007,-30.074286523617282,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.98,-0.3558529849160821,-45.61142978542592,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.99,-0.4265986828128316,-92.22285957085185,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.01,0.08123027338549976,0.08101109853665664,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.02,0.07311257488599446,0.07163366076662253,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.03,0.06623347479105769,0.06206287376421657,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.04,0.060316549597793076,0.05229269536592716,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.05,0.05528164245372454,0.04231682900135797,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.060000000000000005,0.05162522768872453,0.03212871016094688,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.06999999999999999,0.04819005015528172,0.0217214919906345,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.08,0.04514131417495925,0.011088029947054434,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.09,0.04281044777602258,0.0002208654409781019,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.09999999999999999,0.04060705813261624,-0.010887791609677691,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.11,0.039268408751526686,-0.022246081403044862,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.12,0.03813010134729309,-0.03386251414626128,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.13,0.03666346116183163,-0.045745991320356255,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.14,0.036228543887484484,-0.057905828428732486,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.15000000000000002,0.03562793780145063,-0.07035177935142348,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.16,0.03473981567033935,-0.08309406243894041,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.17,0.034232485963046844,-0.09614338849242163,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.18000000000000002,0.03388071018202357,-0.10951099079110971,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.19,0.03291580056306393,-0.12320865734408631,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.2,0.032669170317824604,-0.13724876556088741,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.21000000000000002,0.03222262423840674,-0.15164431955532906,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.22,0.031218960699453076,-0.16640899031885886,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.23,0.031011133660831136,-0.1815571590242986,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.24000000000000002,0.030446447853411947,-0.19710396374830258,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.25,0.029556992836775847,-0.21306534993161325,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.26,0.02945173422953519,-0.22945812493068912,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.27,0.029367408902061312,-0.24630001705302734,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.28,0.02907017177828778,-0.2636097395120972,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.29000000000000004,0.029023154855133994,-0.28140705978691544,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.3,0.028325037505091744,-0.2997128749267285,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.31,0.028296096057958922,-0.3185492934039275,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.32,0.027777436866672382,-0.33793972418927937,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.33,0.026980681819361356,-0.35790897380404474,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.34,0.026132385823602167,-0.37848335219501517,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.35000000000000003,0.025539381683758883,-0.3996907883826308,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.36000000000000004,0.024932192781139152,-0.42156095695110934,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.37,0.024225143148573137,-0.4441254165852539,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.38,0.024074086537490838,-0.46741776201404833,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.39,0.02337995186514031,-0.49147379089952453,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.4,0.02325150103159699,-0.5163316874145167,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.41000000000000003,0.022334831516300252,-0.542032224489339,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.42000000000000004,0.021492070572266535,-0.5686189869805345,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.43,0.020500168984252144,-0.59613861833107,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.44,0.0193834262267394,-0.6246410936584106,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.45,0.01861932489931655,-0.654180022634018,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.46,0.018545564132878965,-0.6848129860161296,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.47000000000000003,0.018478205244283126,-0.7166019102805847,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.48000000000000004,0.017675349200490034,-0.7496134854782883,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.49,0.016658280253474232,-0.7839196322523723,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.5,0.016343278392099585,-0.81959802489742,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.51,0.015346927421083185,-0.856732678466755,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.52,0.014251106938359175,-0.8954146092681459,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.53,0.01379079715838552,-0.9357425796781065,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.54,0.012566635522213848,-0.9778239401058912,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.55,0.012247799646088811,-1.0217755832193556,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.56,0.01117159493958992,-1.0677250282925228,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.5700000000000001,0.010189277968354997,-1.1158116568574652,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.5800000000000001,0.00961719968605007,-1.1661881248778811,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.59,0.008179272278848397,-1.2190219815822192,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.6,0.008658460254537884,-1.2744975311217746,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.61,0.008265258630374424,-1.3328179806377178,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.62,0.00698386901951311,-1.394207927496605,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.63,0.007338028619063464,-1.4589162498613781,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.64,0.006243673258069252,-1.5272194790241944,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.65,0.005504058498007995,-1.5994257498534572,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.66,0.003473202341650203,-1.6758794483785588,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.67,0.0012181063714549883,-1.7569667043900306,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.68,0.0012170526462201708,-1.843121913902219,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.6900000000000001,0.0005877747342113854,-1.9348355240280972,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.7000000000000001,4.636391033218529e-05,-2.032663374829034,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.7100000000000001,-0.0003980901266454409,-2.13723797396107,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.72,-0.0014405929281789825,-2.249282187316821,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.73,-0.002568045477844484,-2.3696259720322588,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.74,-0.0032793550423427242,-2.4992269709565766,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.75,-0.005355031643368792,-2.63919604979484,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.76,-0.007510953473815987,-2.7908292185362917,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.77,-0.008130818796735578,-2.955647880211783,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.78,-0.00865529907883341,-3.1354500565850456,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.79,-0.007265887090631522,-3.3323762497557627,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.8,-0.007580499339314289,-3.548995062243551,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.81,-0.009066584675751568,-3.788415854993212,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.8200000000000001,-0.010949610156787304,-4.05443895804839,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.8300000000000001,-0.011806433401651932,-4.3517588967571195,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.8400000000000001,-0.01124904374434943,-4.68624382780444,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.85,-0.011359158031388365,-5.065326749658066,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.86,-0.011892343000208635,-5.498564374633642,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.87,-0.010929400247155299,-5.998453941913153,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.88,-0.012193708417367926,-6.5816584370725835,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.89,-0.0113233313734044,-7.270900113170091,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.9,-0.014604631754642196,-8.0979901244871,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.91,-0.015338727001568658,-9.10887791609678,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.92,-0.011266430210723988,-10.37248765560888,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.93,-0.009577459191479658,-11.997128749267294,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.9400000000000001,-0.008994598604446319,-14.163316874145181,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.9500000000000001,-0.008067320397802379,-17.195980248974223,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.9600000000000001,-0.009249600111273418,-21.74497531121779,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.97,-0.012564619700025488,-29.326633748290305,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.98,-0.017386466374574014,-44.48995062243546,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.99,0.0011127338479727381,-89.97990124487093,0.0,0.09020098755129008,14379.0,1297.0,humsavar,REVEL,14379
0.01,0.36224358177514193,0.49127372708158734,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.02,0.3382672640314562,0.48608264266405254,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.03,0.3344110533143982,0.4807845255781149,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.04,0.30689537294340785,0.47537603105288695,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.05,0.25615149425767675,0.4698536734850226,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.060000000000000005,0.24901528525053568,0.46421381894762925,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.06999999999999999,0.24617494852739255,0.45845267721588334,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.08,0.24326423529005647,0.4525662932725777,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.09,0.22912167890333832,0.44655053825359503,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.09999999999999999,0.22420713687089236,0.44040109978974606,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.11,0.22128304288159056,0.43411347169749603,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.12,0.21829249221071376,0.4276829429667858,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.13,0.20620753537482944,0.4211045859893925,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.14,0.20325218263676675,0.4143732439660133,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.15000000000000002,0.20022729218722024,0.407483517424437,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.16,0.19713038053649407,0.40042974977472795,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.17,0.17990979399933993,0.3932060118202066,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.18000000000000002,0.17694465154258526,0.3858060851350872,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.19,0.17316950844364723,0.378223444210829,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.2,0.17004102156940587,0.37045123726346435,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.21000000000000002,0.1668333324958166,0.362482265583255,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.22,0.16354339498444304,0.35430896129586087,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.23,0.16003567690745144,0.3459233633906123,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.24000000000000002,0.15657146040965852,0.33731709185627823,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.25,0.15301486480525783,0.32848131974769534,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.26,0.1493621449953328,0.319406742987529,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.27,0.1456093506700673,0.31008354768598834,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.28,0.13995118580271418,0.3005013747371826,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.29000000000000004,0.13603468102514782,0.2906492814236218,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.3,0.13200627611107962,0.2805156997296735,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.31,0.11561600435722327,0.27008839103010357,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.32,0.11187913037386452,0.2593543967805463,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.33,0.10803070791339056,0.2482999847921962,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.34,0.10406566659047801,0.23691059062238096,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.35000000000000003,0.09997862399609124,0.22517075355503302,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.36000000000000004,0.09576386132062988,0.21306404657933037,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.37,0.09141529665547134,0.20057299969963727,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.38,0.08487324292367256,0.18767901582382496,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.39,0.08061573570915684,0.17436227837831386,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.4,0.07622072250893208,0.1606016496846191,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.41000000000000003,0.07145692735212385,0.14637455900130758,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.42000000000000004,0.06525121718616672,0.13165687898408868,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.43,0.06047605450041674,0.1164227891417044,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.44,0.055530350290175626,0.10064462466209195,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.45,0.05040480229047123,0.08429270874685729,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.46,0.045089419179666634,0.06733516631624348,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.47000000000000003,0.03656487425128768,0.049737716624097095,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.48000000000000004,0.03124968190470373,0.031463441943791304,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.49,0.025726050642567472,0.01247252904072843,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.5,0.019981474129945748,-0.00727802037845704,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.51,0.014045634132970358,-0.02783471467189491,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.52,0.00841383264964049,-0.04924793789422621,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.53,0.0025423800393604146,-0.0715723621047416,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.54,-0.003584353119192696,-0.09486741345484462,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.55,-0.00998338552923711,-0.11919780042050798,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.56,-0.016673283048828924,-0.14463411406642857,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.5700000000000001,-0.022535705383273208,-0.17125351206797346,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.5800000000000001,-0.029496461810872343,-0.19914050045054432,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.59,-0.03679676733250062,-0.22838782972982552,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.6,-0.04446208813021038,-0.2590975254730712,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.61,-0.05252050230216171,-0.29138207740827826,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.62,-0.06078714053892176,-0.32536581628744343,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.63,-0.05922198498617712,-0.36118651402494195,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.64,-0.06500227897607812,-0.39899725052563484,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.65,-0.07302595512202502,-0.438968600540653,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.66,-0.08152161221773348,-0.48129120643890755,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.67,-0.09053215762227278,-0.5261788187552381,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.68,-0.10010586211459578,-0.5738719068413394,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.6900000000000001,-0.10410343753068087,-0.6246419683523503,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.7000000000000001,-0.11397821004807908,-0.678796700630762,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.7100000000000001,-0.1245340013597807,-0.736686242031823,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.72,-0.13597610540841978,-0.798710750675816,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.73,-0.14812364302902872,-0.8653296673675128,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.74,-0.1609613094329251,-0.9370731161124173,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.75,-0.16646817520179968,-1.014556040756914,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.76,-0.18093599752988404,-1.0984958757884524,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.77,-0.19651805696992714,-1.1897348269096892,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.78,-0.213516667268156,-1.2892682281328571,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.79,-0.2321341928328829,-1.3982810009010886,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.8,-0.2526134709540824,-1.518195050946143,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.81,-0.275248462561724,-1.6507316325748878,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.8200000000000001,-0.29979562730654447,-1.7979945010512706,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.8300000000000001,-0.2655893639710749,-1.962582412877816,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.8400000000000001,-0.2629019452163559,-2.1477438136826796,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.85,-0.2671695117109964,-2.357593401261523,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.86,-0.2942021588309797,-2.597421501351632,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.87,-0.32277765902220046,-2.8741462322248346,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.88,-0.3588284592651405,-3.1969917515769044,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.89,-0.31308720391689826,-3.5785364562657147,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.9,-0.3527854968903005,-4.0363901018922865,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.91,-0.3725170188052286,-4.595989002102541,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.92,-0.42894005557761045,-5.29548762736536,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.93,-0.5014839599992442,-6.194843002703269,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.9400000000000001,-0.3602399541264174,-7.393983503153817,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.9500000000000001,-0.28476908826253844,-9.072780203784585,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.9600000000000001,-0.36350403599311965,-11.590975254730736,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.97,-0.31670415949891906,-15.787967006307603,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
0.98,-0.4264919941775833,-24.181950509461405,0.0,0.4963609898107715,7557.0,3751.0,mave_independent,AGVarPred,7557
